episode, reward, success, duration, n_steps, success_count, memory length, avg_critic_loss, avg_actor_loss
117, -761.3803960680962, False, 23.5886127948761, 497, 0, 57532, 0.042447928339242935, 7594.0478515625
118, -747.8583661615849, False, 23.51832938194275, 497, 0, 58028, 0.051208771765232086, 7593.3505859375
119, -749.6271878033876, False, 23.45309805870056, 497, 0, 58524, 0.044971808791160583, 7587.61865234375
120, -769.5747299492359, False, 23.423309087753296, 497, 0, 59020, 0.04747530072927475, 7596.48779296875
121, -749.350301489234, False, 23.760915279388428, 497, 0, 59516, 0.05192451924085617, 7612.787109375
122, -766.5776449739933, False, 23.51631760597229, 497, 0, 60012, 0.04802108183503151, 7617.93896484375
123, -744.1758314967155, False, 23.67917013168335, 497, 0, 60508, 0.046243906021118164, 7594.60400390625
124, -773.6538113802671, False, 24.070842504501343, 497, 0, 61004, 0.0445484034717083, 7599.32568359375
125, -752.7574022561312, False, 24.00337815284729, 497, 0, 61500, 0.053369276225566864, 7617.15966796875
126, -760.759649053216, False, 24.134151935577393, 497, 0, 61996, 0.051310066133737564, 7612.291015625
127, -753.4517916887999, False, 23.810728073120117, 497, 0, 62492, 0.05187949910759926, 7613.05126953125
128, -745.6015809327364, False, 24.267053365707397, 497, 0, 62988, 0.05029568448662758, 7622.1884765625
129, -752.3913707882166, False, 24.095292329788208, 497, 0, 63484, 0.051346305757761, 7604.73876953125
130, -752.9718055427074, False, 24.51646375656128, 497, 0, 63980, 0.047916751354932785, 7607.69970703125
131, -779.7754970639944, False, 24.204419136047363, 497, 0, 64476, 0.044628214091062546, 7617.33984375
132, -739.3603635430336, False, 24.494494199752808, 497, 0, 64972, 0.052738841623067856, 7608.57470703125
133, -768.6739844232798, False, 24.49674963951111, 497, 0, 65468, 0.04721828177571297, 7615.01123046875
134, -728.1581107974052, False, 24.78296732902527, 497, 0, 65964, 0.06109679490327835, 7618.2041015625
135, -759.1405646204948, False, 24.3778076171875, 497, 0, 66460, 0.06427499651908875, 7613.7900390625
136, -766.8391305506229, False, 24.889451503753662, 497, 0, 66956, 0.056510668247938156, 7620.7333984375
137, -745.394329637289, False, 25.010145664215088, 497, 0, 67452, 0.052201807498931885, 7623.37158203125
138, -767.7153068631887, False, 25.103652238845825, 497, 0, 67948, 0.048411402851343155, 7616.37646484375
139, -794.3730328083038, False, 25.17541790008545, 497, 0, 68444, 0.04718935862183571, 7622.13330078125
140, -779.0588411539793, False, 25.11073875427246, 497, 0, 68940, 0.05749530345201492, 7609.15771484375
141, -740.7234938964248, False, 25.163954496383667, 497, 0, 69436, 0.049046821892261505, 7636.404296875
142, -782.5707605034113, False, 25.283418655395508, 497, 0, 69932, 0.055228155106306076, 7620.02880859375
143, -765.3693959116936, False, 25.554545164108276, 497, 0, 70428, 0.05264774337410927, 7633.6142578125
144, -807.426853865385, False, 25.13622736930847, 497, 0, 70924, 0.048311613500118256, 7619.16455078125
145, -771.7765825539827, False, 25.6842942237854, 497, 0, 71420, 0.04580293223261833, 7629.20556640625
146, -744.8023202568293, False, 25.646585941314697, 497, 0, 71916, 0.046042975038290024, 7642.8623046875
147, -751.0608878880739, False, 25.463470458984375, 497, 0, 72412, 0.04483041912317276, 7632.36669921875
148, -771.6253239810467, False, 25.71851420402527, 497, 0, 72908, 0.04848414659500122, 7626.59619140625
149, -724.8855546563864, False, 25.6685311794281, 497, 0, 73404, 0.04661387577652931, 7634.638671875
150, -818.72458525002, False, 26.218082427978516, 497, 0, 73900, 0.04717995971441269, 7621.11376953125
151, -746.3656956553459, False, 26.257076263427734, 497, 0, 74396, 0.05666085332632065, 7626.2060546875
152, -767.6817934215069, False, 26.414092540740967, 497, 0, 74892, 0.042104583233594894, 7642.31103515625
153, -682.0920472592115, False, 26.591354608535767, 497, 0, 75388, 0.04412699490785599, 7633.67919921875
154, -780.4654342979193, False, 26.411946296691895, 497, 0, 75884, 0.04130467027425766, 7626.66259765625
155, -749.949369341135, False, 26.76223111152649, 497, 0, 76380, 0.04510095342993736, 7612.0361328125
156, -795.4223163127899, False, 26.966997146606445, 497, 0, 76876, 0.041252557188272476, 7627.7744140625
157, -745.7763824909925, False, 27.16661238670349, 497, 0, 77372, 0.05315745621919632, 7632.20458984375
158, -689.4900547266006, False, 27.58123779296875, 497, 0, 77868, 0.053132619708776474, 7641.59130859375
159, -1581.1825435310602, False, 27.387797117233276, 493, 0, 78360, 0.054186392575502396, 7627.599609375
160, -1475.5554506331682, False, 27.165719509124756, 485, 0, 78844, 0.06755149364471436, 7641.333984375
161, -1538.8112637549639, False, 26.760230541229248, 475, 0, 79318, 0.08297637104988098, 7634.13916015625
162, -797.5978721827269, False, 28.238927364349365, 497, 0, 79814, 0.06725656986236572, 7645.66796875
163, -1517.2492797076702, False, 28.018714427947998, 494, 0, 80307, 0.08788801729679108, 7630.814453125
164, -1626.9269489198923, False, 28.194801807403564, 493, 0, 80799, 0.08372466266155243, 7621.796875
165, -1504.768290296197, False, 27.093899965286255, 472, 0, 81270, 0.07559385895729065, 7660.48046875
166, -1591.434329971671, False, 27.126206874847412, 478, 0, 81747, 0.11031733453273773, 7636.619140625
167, -1474.5770976990461, False, 26.726720809936523, 469, 0, 82215, 0.11440511047840118, 7628.6943359375
168, -1603.5061568021774, False, 28.09653949737549, 486, 0, 82700, 0.13670234382152557, 7646.3486328125
169, -1445.5537685751915, False, 27.071699142456055, 470, 0, 83169, 0.1379690319299698, 7645.5654296875
170, -1527.8078313330188, False, 27.23552918434143, 472, 0, 83640, 0.12256020307540894, 7633.2060546875
171, -1501.8891006857157, False, 27.39929699897766, 475, 0, 84114, 0.1618586927652359, 7635.27392578125
172, -1550.3777046650648, False, 27.551673650741577, 479, 0, 84592, 0.15669874846935272, 7648.55419921875
173, -806.5805098712444, False, 29.1439688205719, 497, 0, 85088, 0.15805292129516602, 7651.677734375
174, -1548.6543496400118, False, 26.876991033554077, 460, 0, 85547, 0.20490200817584991, 7647.0556640625
175, -1575.081829547882, False, 27.78979516029358, 484, 0, 86030, 0.14945214986801147, 7653.68212890625
176, -1522.5794464200735, False, 27.36109948158264, 476, 0, 86505, 0.18504175543785095, 7654.6865234375
177, -1577.284418091178, False, 27.76694893836975, 480, 0, 86984, 0.20280805230140686, 7644.92822265625
178, -1493.9222081899643, False, 26.781063079833984, 460, 0, 87443, 0.1710321307182312, 7663.58984375
179, -1468.0615109205246, False, 26.93956995010376, 461, 0, 87903, 0.1936354786157608, 7663.626953125
180, -1592.9111184179783, False, 28.604798316955566, 488, 0, 88390, 0.20784293115139008, 7660.71435546875
181, -1587.57571105659, False, 27.29614019393921, 478, 0, 88867, 0.2216721475124359, 7660.37548828125
182, -1459.3643322326243, False, 28.12000012397766, 490, 0, 89356, 0.2647363841533661, 7660.3115234375
183, -834.2713407576084, False, 28.963492155075073, 497, 0, 89852, 0.26803258061408997, 7659.59033203125
184, -1520.0168333649635, False, 27.957492113113403, 482, 0, 90333, 0.28334882855415344, 7661.7978515625
185, -1615.385395258665, False, 27.945255279541016, 481, 0, 90813, 0.23625782132148743, 7661.12548828125
186, -1523.128264337778, False, 27.472612142562866, 473, 0, 91285, 0.24781759083271027, 7668.90380859375
187, -1514.3610160499811, False, 27.909364700317383, 481, 0, 91765, 0.20568768680095673, 7677.7568359375
188, -739.2635203897953, False, 28.798821210861206, 497, 0, 92261, 0.25903284549713135, 7667.005859375
189, -1445.9312449246645, False, 27.498497247695923, 470, 0, 92730, 0.22707650065422058, 7670.75439453125
190, -1591.0049826651812, False, 27.4427387714386, 474, 0, 93203, 0.2773342430591583, 7662.5283203125
191, -1479.9659123718739, False, 26.405335426330566, 453, 0, 93655, 0.2428792417049408, 7664.484375
192, -1563.9413771629333, False, 26.818634033203125, 462, 0, 94116, 0.31994694471359253, 7656.6494140625
193, -1442.5823942422867, False, 26.068912267684937, 445, 0, 94560, 0.30084189772605896, 7657.26611328125
194, -1534.3176764845848, False, 27.406766414642334, 459, 0, 95018, 0.33668002486228943, 7674.57421875
195, -1579.1923084706068, False, 26.714513540267944, 463, 0, 95480, 0.34798967838287354, 7671.42919921875
196, -1483.2260522805154, False, 27.870021104812622, 479, 0, 95958, 0.2846473455429077, 7664.5380859375
197, -1544.3354481607676, False, 27.907910108566284, 482, 0, 96439, 0.3026197850704193, 7673.01025390625
198, -1556.5500712692738, False, 28.267279863357544, 484, 0, 96922, 0.43006154894828796, 7673.25390625
199, -1592.6042575091124, False, 27.81691551208496, 479, 0, 97400, 0.3159124255180359, 7672.63818359375
200, -802.0656722933054, False, 28.84568166732788, 497, 0, 97896, 0.28779613971710205, 7677.23876953125
201, -1513.476841777563, False, 26.05047297477722, 445, 0, 98340, 0.2884025275707245, 7681.4091796875
202, -1542.9828700721264, False, 26.99082374572754, 461, 0, 98800, 0.35420548915863037, 7681.85693359375
203, -1510.8866884335876, False, 27.99836778640747, 480, 0, 99279, 0.3523707389831543, 7681.138671875
204, -1523.6433624178171, False, 26.500494480133057, 457, 0, 99735, 0.3341175317764282, 7680.7802734375
205, -1537.3560475558043, False, 28.58468508720398, 490, 0, 100000, 0.3499021530151367, 7670.01904296875
206, -1446.6327112615108, False, 26.880672693252563, 461, 0, 100000, 0.37139225006103516, 7689.63330078125
207, -1204.9158693104982, False, 46.5137996673584, 797, 0, 100000, 0.3565029799938202, 7718.951171875
208, -1475.990678936243, False, 26.469429969787598, 457, 0, 100000, 0.38667216897010803, 7704.34716796875
209, -1545.4458598345518, False, 27.399559497833252, 467, 0, 100000, 0.3279429078102112, 7708.6171875
210, -1472.2328187972307, False, 27.01839542388916, 456, 0, 100000, 0.3969949781894684, 7711.083984375
211, -1511.3348684757948, False, 27.450420379638672, 467, 0, 100000, 0.3956664204597473, 7714.78857421875
212, -1549.1680393368006, False, 27.295393705368042, 469, 0, 100000, 0.3697480261325836, 7705.11572265625
213, -1518.3829802423716, False, 28.136615753173828, 480, 0, 100000, 0.42345285415649414, 7691.40478515625
214, -1468.635555461049, False, 26.745457649230957, 454, 0, 100000, 0.3863748013973236, 7702.37158203125
215, -1544.6480757966638, False, 27.733946561813354, 472, 0, 100000, 0.3919030725955963, 7690.2333984375
216, -1557.2779800444841, False, 27.39518666267395, 467, 0, 100000, 0.46721041202545166, 7707.4404296875
217, -1505.4402185231447, False, 26.805066347122192, 453, 0, 100000, 0.4286845326423645, 7686.47314453125
218, -1534.4074655920267, False, 27.201797008514404, 467, 0, 100000, 0.5005820393562317, 7712.328125
219, -1519.9702906310558, False, 27.664907693862915, 475, 0, 100000, 0.5034353733062744, 7715.9775390625
220, -1572.775242164731, False, 27.14639925956726, 463, 0, 100000, 0.42592036724090576, 7714.2451171875
221, -1517.076637223363, False, 27.050382375717163, 465, 0, 100000, 0.4610463082790375, 7716.990234375
222, -1509.0830887109041, False, 29.511717557907104, 508, 0, 100000, 0.508618175983429, 7699.1572265625
223, -1573.6684264838696, False, 27.827211618423462, 471, 0, 100000, 0.5144885778427124, 7720.9716796875
224, -1495.2515704929829, False, 26.473161935806274, 456, 0, 100000, 0.47666114568710327, 7716.33056640625
225, -1478.28427387774, False, 26.952686071395874, 462, 0, 100000, 0.5426703691482544, 7710.2314453125
226, -1501.3446544110775, False, 27.973516702651978, 474, 0, 100000, 0.5204945802688599, 7712.91162109375
227, -1543.5541257709265, False, 27.42870259284973, 473, 0, 100000, 0.4772070646286011, 7709.27197265625
228, -1508.6920659318566, False, 28.272176265716553, 482, 0, 100000, 0.5472803115844727, 7698.97705078125
229, -1485.4457432031631, False, 27.00775671005249, 462, 0, 100000, 0.5463831424713135, 7707.45166015625
230, -1574.0616673529148, False, 27.077918767929077, 466, 0, 100000, 0.6018208265304565, 7715.7802734375
231, -1217.0733225792646, False, 47.585432052612305, 797, 0, 100000, 0.59299236536026, 7720.84619140625
232, -1512.5179697871208, False, 26.91714906692505, 464, 0, 100000, 0.5645222663879395, 7698.37451171875
233, -1451.3961355239153, False, 27.267358541488647, 472, 0, 100000, 0.5271820425987244, 7708.9794921875
234, -1480.6833022171631, False, 26.50386905670166, 456, 0, 100000, 0.6249195337295532, 7715.3291015625
235, -1493.8798135370016, False, 27.78036665916443, 475, 0, 100000, 0.5612046122550964, 7705.23486328125
236, -1523.3467940241098, False, 26.589773178100586, 450, 0, 100000, 0.6049277782440186, 7701.2568359375
237, -1540.2599673867226, False, 26.764971017837524, 452, 0, 100000, 0.5557224154472351, 7706.16552734375
238, -1493.5600051134825, False, 26.964696407318115, 459, 0, 100000, 0.6466930508613586, 7702.251953125
239, -1568.7036506682634, False, 27.154850721359253, 467, 0, 100000, 0.6592410206794739, 7716.46044921875
240, -1477.725093320012, False, 26.973291635513306, 458, 0, 100000, 0.592896580696106, 7709.9892578125
241, -1526.9871106892824, False, 27.14697504043579, 468, 0, 100000, 0.5551010966300964, 7706.97119140625
242, -1528.7643713653088, False, 27.36792516708374, 463, 0, 100000, 0.5992693305015564, 7705.8017578125
243, -1565.7752490341663, False, 27.345319986343384, 464, 0, 100000, 0.6584261655807495, 7705.275390625
244, -1444.8522174805403, False, 27.871397733688354, 470, 0, 100000, 0.60523921251297, 7718.12841796875
245, -1616.366674527526, False, 28.379233837127686, 476, 0, 100000, 0.6180225014686584, 7716.0009765625
246, -1427.519408363849, False, 26.596959352493286, 449, 0, 100000, 0.7275300025939941, 7723.79638671875
247, -1576.3422058522701, False, 27.66560983657837, 468, 0, 100000, 0.6825091242790222, 7714.07763671875
248, -1515.641500607133, False, 26.703492879867554, 453, 0, 100000, 0.707371711730957, 7719.8330078125
249, -1467.7427971065044, False, 26.51732850074768, 456, 0, 100000, 0.690018892288208, 7716.25439453125
250, -1424.1631270945072, False, 26.507344245910645, 446, 0, 100000, 0.7021572589874268, 7722.97509765625
251, -1233.2442712783813, False, 47.79163908958435, 797, 0, 100000, 0.7707871794700623, 7723.43212890625
252, -1572.7299389392138, False, 27.181326389312744, 463, 0, 100000, 0.786444365978241, 7715.7705078125
253, -1499.6229967921972, False, 27.96477437019348, 472, 0, 100000, 0.7061398029327393, 7724.6181640625
254, -1497.0708537995815, False, 26.951409101486206, 454, 0, 100000, 0.8012973666191101, 7720.51708984375
255, -1458.7429227214307, False, 28.1378116607666, 469, 0, 100000, 0.7840308547019958, 7712.8232421875
256, -1575.3143074959517, False, 28.691383838653564, 492, 0, 100000, 0.8334161639213562, 7713.57421875
257, -1511.568193525076, False, 27.826472759246826, 466, 0, 100000, 0.8049463629722595, 7719.751953125
258, -1608.749881953001, False, 27.944201707839966, 478, 0, 100000, 0.7706365585327148, 7718.7705078125
259, -1459.3343040794134, False, 27.329141855239868, 454, 0, 100000, 0.7377446293830872, 7712.46875
260, -1549.6357017457485, False, 28.111956119537354, 469, 0, 100000, 0.7675603032112122, 7738.76171875
261, -1489.694246083498, False, 27.523167848587036, 470, 0, 100000, 0.7385538220405579, 7733.66015625
262, -1503.3841301053762, False, 26.803406476974487, 450, 0, 100000, 0.7296775579452515, 7723.3701171875
263, -1549.418597303331, False, 27.087085247039795, 452, 0, 100000, 0.8291971683502197, 7737.83837890625
264, -1448.6728458851576, False, 26.194563627243042, 438, 0, 100000, 0.7465646862983704, 7728.2265625
265, -1494.7479065358639, False, 27.47743797302246, 460, 0, 100000, 0.8155781626701355, 7720.3759765625
266, -1434.890107497573, False, 26.147563934326172, 442, 0, 100000, 0.8203884959220886, 7714.73583984375
267, -1489.3934317231178, False, 27.251070499420166, 459, 0, 100000, 0.8370484113693237, 7724.3955078125
268, -1598.1656666994095, False, 27.31649136543274, 467, 0, 100000, 0.7433582544326782, 7733.1904296875
269, -1593.8399004042149, False, 27.905994176864624, 476, 0, 100000, 0.8676256537437439, 7725.01904296875
270, -1440.1715669333935, False, 26.99735379219055, 459, 0, 100000, 0.8626402020454407, 7747.19287109375
271, -1568.570900991559, False, 27.30517864227295, 450, 0, 100000, 0.83828204870224, 7734.4541015625
272, -1500.5239634215832, False, 26.26780652999878, 444, 0, 100000, 0.8753156065940857, 7736.56689453125
273, -1417.4131212383509, False, 26.18747043609619, 437, 0, 100000, 0.8506066203117371, 7735.7421875
