episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
257, -3308.359372615814, 2, 15, 183, 31459, 56459, 12.51742172241211, 30.360389709472656
258, -2309.626048207283, 3, 9, 102, 31561, 56561, 13.003266334533691, 30.737791061401367
259, 2404.7895734906197, 1, 8, 94, 31655, 56655, 12.532586097717285, 30.733612060546875
260, -2509.3042027950287, 2, 7, 71, 31726, 56726, 12.105881690979004, 30.65188980102539
261, -3060.3163661956787, 2, 28, 322, 32048, 57048, 12.991015434265137, 30.891746520996094
262, -2240.7335102558136, 2, 5, 65, 32113, 57113, 13.071554183959961, 31.09862518310547
263, -2302.634370326996, 3, 8, 91, 32204, 57204, 12.333854675292969, 31.237503051757812
264, -2990.549745798111, 2, 22, 256, 32460, 57460, 12.836905479431152, 31.159204483032227
265, -2287.0954328775406, 2, 6, 60, 32520, 57520, 11.612934112548828, 30.876779556274414
266, -2374.7663851976395, 2, 6, 70, 32590, 57590, 12.201675415039062, 31.070039749145508
267, -2842.612709403038, 2, 12, 141, 32731, 57731, 12.782771110534668, 31.455171585083008
268, -2297.8940200805664, 2, 5, 67, 32798, 57798, 12.78194808959961, 31.713510513305664
269, -2726.0435754060745, 2, 18, 205, 33003, 58003, 12.903285026550293, 31.91180992126465
270, 2462.97582924366, 1, 4, 47, 33050, 58050, 13.46546745300293, 32.042564392089844
271, -2807.9002346992493, 2, 19, 214, 33264, 58264, 12.20418930053711, 31.520906448364258
272, -2421.9109592437744, 2, 5, 55, 33319, 58319, 12.655304908752441, 31.895700454711914
273, -2658.800267934799, 2, 13, 155, 33474, 58474, 13.181597709655762, 32.10844421386719
274, -2703.9993797540665, 2, 19, 211, 33685, 58685, 12.624156951904297, 32.284542083740234
275, -2242.0001297593117, 2, 4, 49, 33734, 58734, 12.806849479675293, 32.8303337097168
276, -3602.21302819252, 2, 20, 234, 33968, 58968, 12.975911140441895, 32.59393310546875
277, -2914.907304048538, 3, 8, 99, 34067, 59067, 12.233816146850586, 32.56938171386719
278, -2466.4570956230164, 2, 10, 112, 34179, 59179, 12.314384460449219, 32.50054931640625
279, -2257.7107396125793, 2, 5, 61, 34240, 59240, 13.723398208618164, 32.65268325805664
280, -2333.067669391632, 3, 8, 101, 34341, 59341, 12.788700103759766, 32.672725677490234
281, 2454.073875308037, 1, 4, 47, 34388, 59388, 12.61103343963623, 33.567466735839844
282, -2572.431359767914, 2, 10, 117, 34505, 59505, 13.36196517944336, 33.0310173034668
283, -2375.57095515728, 2, 5, 63, 34568, 59568, 13.185070037841797, 33.13955307006836
284, -2514.349888086319, 3, 9, 97, 34665, 59665, 12.706282615661621, 32.955657958984375
285, -2313.4455248117447, 2, 6, 63, 34728, 59728, 12.07011890411377, 32.69268035888672
286, -3403.3763848543167, 2, 21, 243, 34971, 59971, 12.674324989318848, 32.890899658203125
287, -2924.926766395569, 3, -10, 144, 35115, 60115, 12.566553115844727, 33.338748931884766
288, -2457.690737783909, 2, 10, 111, 35226, 60226, 12.980360984802246, 33.39320373535156
289, -2467.3783445358276, 2, 10, 102, 35328, 60328, 12.51869010925293, 33.70882797241211
290, -2887.757756114006, 2, 22, 253, 35581, 60581, 12.431760787963867, 33.544918060302734
291, -2348.517684698105, 3, 9, 93, 35674, 60674, 12.659560203552246, 34.33494567871094
292, -2474.156043767929, 2, 6, 66, 35740, 60740, 12.155405044555664, 34.148887634277344
293, -2957.2310650348663, 2, 16, 188, 35928, 60928, 12.126449584960938, 34.143558502197266
294, 2447.4558525383472, 1, 4, 49, 35977, 60977, 12.596373558044434, 34.09767532348633
295, -2345.393068790436, 2, 5, 56, 36033, 61033, 13.183847427368164, 34.47828674316406
296, -2300.902033686638, 2, 5, 66, 36099, 61099, 12.571040153503418, 33.94878005981445
